罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,上岩橋,2022-07-24,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,酒々井,2022-12-05,17,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中央台１丁目,2022-09-20,20,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中央台１丁目,2022-09-20,22,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中央台２丁目,2022-07-29,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中央台２丁目,2022-11-03,17,その他,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-07-24,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-07-24,19,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-08-01,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-08-02,12,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-08-09,02,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-09-07,16,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-09-09,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-09-20,20,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-09-20,21,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-10-29,12,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-10-30,12,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,中川,2022-12-06,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,東酒々井１丁目,2022-08-06,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,東酒々井１丁目,2022-08-08,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,東酒々井１丁目,2022-08-09,07,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,東酒々井１丁目,2022-09-19,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,東酒々井１丁目,2022-09-21,00,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,東酒々井６丁目,2022-07-22,22,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,東酒々井６丁目,2022-11-03,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,佐倉,酒々井交番,123226,千葉県,酒々井町,馬橋,2022-01-19,09,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2021-12-22,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2021-12-29,09,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-02-05,22,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-03-05,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-03-13,09,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-03-19,20,一戸建住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-04-17,20,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-04-21,10,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-04-30,12,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-06-10,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-06-12,14,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-07-16,20,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-08-06,10,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-08-18,17,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-08-22,16,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-08-22,17,その他,その他,10歳代,大学生,施錠した
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-09-30,20,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-10-11,21,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-11-26,21,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-12-17,10,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,成田,七栄交番,122335,千葉県,富里市,七栄,2022-12-18,12,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,成田,三里塚交番,122114,千葉県,成田市,,2022-10-08,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,成田,両国駐在所,122335,千葉県,富里市,御料,2022-08-25,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,成田,八生駐在所,122114,千葉県,成田市,大竹,2022-11-01,08,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,成田,八生駐在所,122114,千葉県,成田市,松崎,2022-08-16,06,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,成田,八生駐在所,122114,千葉県,成田市,松崎,2022-08-19,06,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,成田,八生駐在所,122114,千葉県,成田市,松崎,2022-08-19,10,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,成田,八生駐在所,122114,千葉県,成田市,松崎,2022-08-23,08,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,成田,八生駐在所,122114,千葉県,成田市,松崎,2022-12-24,11,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,飯田町,2022-07-02,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,飯田町,2022-07-04,17,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,飯田町,2022-10-30,17,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,飯田町,2022-10-31,16,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,飯仲,2022-06-14,08,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,飯仲,2022-08-05,12,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,江弁須,2022-05-19,19,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,並木町,2022-09-24,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,並木町,2022-09-25,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,並木町,2022-09-27,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,並木町,2022-10-03,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜１丁目,2022-07-30,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜１丁目,2022-11-01,16,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜２丁目,2022-02-23,15,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜２丁目,2022-07-01,10,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜２丁目,2022-10-28,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-03-28,16,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-04-18,08,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-04-30,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-05-02,07,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-06-09,08,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-06-22,07,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-06-29,10,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-06-29,16,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-06-30,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-07-03,17,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-07-03,17,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-07-07,09,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-07-18,10,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-07-21,07,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-07-22,15,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-07-23,05,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-07-28,14,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-07-30,10,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-07-30,15,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-08-02,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-08-09,17,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-08-12,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,成田,公津の杜交番,122114,千葉県,成田市,公津の杜４丁目,2022-08-17,07,その他,駐車（輪）場,20歳代,その他,施錠せず
